Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
-0.1053,0.0803,3012.0000,12.1806,3.0353,-0.1626,0.0656,3454.0000,12.3005,2.7569,-0.2606,14.0000,0.2921,0.0490,905.0000,6.3470,4.1663,0.0281,0.1031,2857.0000,16.1792,2.9897,0.1531,0.2574,1220.0000,19.0311,4.2420,0.2815,0.0628,2358.0000,9.0085,2.5161,0.1327,0.1019,2273.0000,14.4056,3.4076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3225,0.0685,2151.0000,9.7355,2.8839,0.0409,0.5577,53.0000,2.3706,1.2621,0.1047,1152.0000,11.5564,2.2358,0.4665,0.0557,2031.0000,8.5510,3.6117,0.7248,0.8677,0.5283,2.6041,1.4148,407.0000,2.0202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0247,0.5139,0.4595,73.0000,2.3530,0.9048,1.0610,0.0756,658.0000,15.0167,5.4925,NaN,NaN,NaN,NaN,Na
-0.1079,0.1328,2193.0000,20.9704,4.5061,-0.1972,0.0705,2470.0000,16.4927,3.5017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3431,0.1779,3035.0000,19.6969,2.0245,0.0274,0.5678,1146.0000,31.2487,0.4630,0.0179,0.1505,2694.0000,12.9918,2.5648,-0.1380,0.1378,2646.0000,13.8224,2.3830,-0.2552,0.4022,0.0448,86.0000,2039.0000,96.8230,1.2367,-0.1416,0.1065,2303.0000,12.3678,2.8427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3897,0.1762,2863.0000,11.8784,2.6467,0.0000,0.0673,0.5484,1.2402,1.2048,310.0000,1.9752,-0.1324,0.1317,2214.0000,15.1540,3.2599,-0.2110,0.1273,1962.0000,17.3925,2.9045,0.0614,0.3793,0.7667,29.0000,2.4155,0.8056,1.2112,0.0278,281.0000,11.9751,6.2166,NaN,NaN,NaN,NaN,Na
0.2988,0.1382,2573.0000,21.0171,2.3752,0.3820,0.0702,2719.0000,15.8051,3.3295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0063,0.1182,2658.0000,15.4804,2.2967,-0.2781,0.2560,1569.0000,12.1816,0.9008,-0.1165,0.0973,2599.0000,12.7903,2.2320,0.1411,0.0754,2266.0000,11.5609,2.8213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0610,0.0857,2394.0000,12.0414,2.5484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0209,0.0827,2413.0000,10.8301,2.8169,0.0194,0.3934,0.6424,0.9614,1.1081,165.0000,1.5841,-0.0092,0.1045,3076.0000,11.6798,2.4749,-0.0569,0.1100,3303.0000,12.6312,2.8255,0.0299,0.2667,0.5484,30.0000,1.9095,1.1932,0.6513,0.0416,408.0000,13.9534,5.0750,NaN,NaN,NaN,NaN,Na
-0.2974,0.1029,2810.0000,17.4441,4.4906,0.1447,0.0687,3093.0000,15.5645,5.2694,0.0502,20.0000,0.3053,0.0596,1028.0000,8.8123,3.2373,-0.1127,0.1789,3515.0000,19.2083,2.3321,-0.1179,0.3965,1667.0000,18.4121,0.5929,-0.1981,0.1741,2719.0000,17.5473,3.1729,-0.1391,0.1405,3047.0000,14.4033,3.0970,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0947,0.1659,2821.0000,17.3779,3.6638,0.0232,0.5326,185.0000,1.0242,1.1183,0.1619,2003.0000,12.1398,0.7727,-0.3822,0.1676,2472.0000,14.6667,3.0816,0.0345,0.2735,0.5594,1.1176,1.2768,143.0000,1.8143,0.1425,0.1145,2461.0000,14.3783,3.7167,0.1151,0.0721,1737.0000,14.9027,6.4392,0.0048,0.4522,0.6329,157.0000,0.9372,1.0285,1.0216,0.1292,1239.0000,15.1784,1.1150,NaN,NaN,NaN,NaN,Na
-0.4834,0.0419,1302.0000,11.4232,2.9263,-0.1558,0.0349,1749.0000,9.4523,3.0774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5267,0.0425,1715.0000,7.8012,2.8946,-0.1592,0.1996,1218.0000,15.4023,2.0881,-0.2593,0.0307,1386.0000,6.9726,2.9037,0.0407,0.0363,1370.0000,7.0321,2.3382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4469,0.0371,1404.0000,7.9088,2.5306,0.0396,0.6053,39.0000,1.0938,0.9659,0.0685,746.0000,10.8954,3.0997,-0.2479,0.0488,1576.0000,8.6707,2.9999,0.5024,0.1726,0.4389,1.2478,1.2093,319.0000,2.0072,-0.0611,0.0519,1688.0000,8.3833,2.7615,-0.1527,0.0382,991.0000,10.7901,4.4771,0.0678,0.3077,0.3571,13.0000,2.5471,1.0833,1.0889,0.0223,241.0000,13.7054,8.9243,NaN,NaN,NaN,NaN,Na
0.2107,0.0574,2788.0000,11.9602,5.9370,0.2192,0.0509,2716.0000,12.3233,6.6984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3350,0.0788,3448.0000,10.8248,4.8731,0.0878,0.5138,1215.0000,30.8337,0.3146,0.4112,0.0481,1662.0000,11.3730,7.1472,0.2543,0.0357,1740.0000,7.7580,7.4517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3379,0.0241,1216.0000,7.8536,7.6058,-0.1053,0.5474,191.0000,0.6826,0.8981,0.1978,1477.0000,22.8856,0.9381,0.3848,0.0280,1453.0000,8.1142,6.8759,0.4497,0.2922,0.3042,0.8641,1.1123,240.0000,2.8183,0.0309,0.0285,1609.0000,6.6246,5.4431,NaN,NaN,NaN,NaN,NaN,0.0406,0.5966,0.6825,358.0000,1.6760,1.1259,0.9190,0.2228,962.0000,33.7328,2.1063,NaN,NaN,NaN,NaN,Na
-0.4996,0.0531,2084.0000,9.9083,3.7762,-0.2801,0.0730,2826.0000,11.4246,3.5707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2785,0.1692,3824.0000,12.5913,2.7636,-0.1136,0.2042,1349.0000,13.5901,6.8530,-0.0223,0.0953,2516.0000,10.4328,4.4668,0.1281,0.0721,2449.0000,8.6276,4.1082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2573,0.0642,2026.0000,8.8391,5.7058,0.0377,0.3889,19.0000,1.0427,0.9966,0.0578,752.0000,7.2340,3.3181,-0.0693,0.0635,1965.0000,8.4952,4.1720,0.0486,0.0000,0.5904,1.0371,0.9613,271.0000,1.7803,-0.1608,0.1098,1952.0000,13.1680,4.0070,-0.2607,0.0814,1794.0000,11.9019,5.4127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.5752,0.1567,2575.0000,23.1996,4.3943,-0.1082,0.0889,3015.0000,16.7771,3.5636,0.0182,27.0000,0.4129,0.1401,1305.0000,17.1211,1.7601,-0.0895,0.1873,4207.0000,18.0896,1.9236,-0.0082,0.2602,1209.0000,18.6121,2.2008,-0.0694,0.2382,3431.0000,18.1921,2.0127,-0.2081,0.1513,3379.0000,12.6810,2.1610,0.3455,0.6105,0.0748,318.0000,1650.0000,130.2473,0.1265,-0.2692,0.1649,3874.0000,12.4757,2.4885,-0.0361,0.5524,144.0000,1.0094,0.9409,0.1728,1398.0000,17.8705,1.1070,-0.2750,0.1166,2656.0000,10.2575,2.9730,0.3788,0.3885,0.3932,0.8739,0.9257,206.0000,2.8328,-0.0348,0.2073,2497.0000,17.1618,3.1489,-0.4299,0.1165,2323.0000,14.6918,3.8992,-0.0837,0.7761,0.4203,68.0000,2.2551,0.7617,0.9220,0.0536,467.0000,14.1777,4.5667,NaN,NaN,NaN,NaN,Na
-0.2477,0.0711,3695.0000,12.7134,2.9604,-0.3398,0.0638,3746.0000,12.8585,3.0769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3419,0.0795,3132.0000,13.6450,3.0141,NaN,NaN,NaN,NaN,NaN,-0.4729,0.0644,1953.0000,9.6708,3.4957,-0.4730,0.0588,2077.0000,9.0549,3.2882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3210,0.0482,1911.0000,8.3731,4.8171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0825,0.2667,0.2941,16.0000,2.1221,0.9588,0.9917,0.0160,187.0000,11.2513,6.5457,NaN,NaN,NaN,NaN,Na
-0.6069,0.0824,4272.0000,12.4911,3.3914,-0.2193,0.0903,4559.0000,15.5488,2.5264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0087,0.1593,5571.0000,15.7435,1.8069,0.7256,0.3345,1386.0000,22.3636,0.6311,-0.0604,0.1486,3437.0000,15.2211,2.4578,-0.1655,0.1211,4609.0000,11.3569,2.1941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0310,0.0893,2266.0000,12.9581,3.5516,0.0261,0.4000,21.0000,2.5162,1.0913,0.0641,701.0000,11.5364,4.3765,-0.0791,0.1142,2548.0000,10.9670,3.0208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3926,0.0709,2891.0000,8.5652,2.0441,-0.0386,0.0855,3749.0000,8.6439,1.4976,-0.0057,0.4853,0.5854,204.0000,1.7348,0.9616,0.8843,0.1408,1039.0000,19.9682,2.7942,NaN,NaN,NaN,NaN,Na
-0.3889,0.1481,2778.0000,17.6645,2.3834,-0.3372,0.0746,2765.0000,13.3888,2.3527,-0.4868,26.0000,0.2399,0.0960,1018.0000,13.0098,2.4134,-0.4284,0.1374,2987.0000,14.5634,1.6243,-0.2624,0.2319,1439.0000,16.4058,3.2597,-0.5787,0.0944,2649.0000,10.7705,2.6008,-0.1069,0.1187,3054.0000,11.8546,2.0052,0.0938,0.3673,0.0485,183.0000,2385.0000,70.4348,2.6686,-0.0408,0.1031,3482.0000,9.9150,2.1433,0.1802,0.3646,193.0000,1.0391,1.0736,0.1855,1306.0000,18.8905,1.1481,0.1621,0.0571,2778.0000,7.5734,1.9520,0.0003,0.0000,0.4931,1.5976,1.3313,290.0000,1.0356,0.0664,0.0439,1919.0000,7.3481,2.4940,-0.2486,0.0650,1891.0000,11.6219,2.5980,0.2414,0.3282,0.6439,131.0000,3.0307,1.1424,1.1069,0.1052,822.0000,18.3832,4.9142,NaN,NaN,NaN,NaN,Na
-0.7120,0.1909,2626.0000,24.6580,3.3943,-0.0654,0.0580,2148.0000,16.9288,4.0797,0.0299,14.0000,0.4784,0.0626,978.0000,9.2894,4.7384,-0.0804,0.1356,2585.0000,19.6971,2.8127,0.8271,0.3587,1522.0000,19.1235,1.2737,-0.2762,0.0672,1789.0000,9.8854,3.6427,-0.1850,0.1174,2159.0000,14.5841,2.9993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0719,0.0645,1391.0000,10.7678,4.0526,-0.1579,0.7500,13.0000,0.8416,1.0256,0.0536,605.0000,10.0876,3.5120,0.1063,0.0805,1979.0000,9.6463,3.3323,0.4428,0.9503,0.5081,1.2772,1.1679,185.0000,1.7566,0.5962,0.0717,2332.0000,10.2174,3.2116,0.2395,0.0468,1814.0000,9.7971,4.3148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.2967,0.0632,2864.0000,12.2304,3.3374,0.3150,0.0430,2811.0000,9.5969,2.7594,0.6318,27.0000,0.5286,0.1012,1387.0000,11.0735,2.1378,0.3020,0.0630,2470.0000,11.6312,2.2193,0.8426,0.1328,1469.0000,9.0027,1.8317,0.5742,0.0629,2397.0000,10.2791,2.3679,0.1205,0.0516,2171.0000,8.8019,2.4055,0.0369,0.3284,0.0454,184.0000,1922.0000,110.9932,0.2292,0.2550,0.0447,1993.0000,7.5600,2.6766,0.1662,0.5000,57.0000,0.6655,1.0175,0.0946,1331.0000,9.9872,1.8963,0.5973,0.0599,1923.0000,9.4800,2.5824,0.0000,0.2292,0.4494,1.9505,1.3395,178.0000,0.7937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1037,0.7200,0.8462,25.0000,2.6331,0.9921,0.8864,0.0319,458.0000,9.7707,6.8429,NaN,NaN,NaN,NaN,Na
0.3908,0.1017,2491.0000,19.7061,4.2636,0.3584,0.0635,2376.0000,14.8674,4.3813,-0.3321,24.0000,0.2074,0.0829,896.0000,13.1239,3.8830,0.6494,0.1624,2631.0000,19.6769,2.5402,-0.0998,0.1373,1272.0000,9.2909,2.1747,0.6898,0.1215,2354.0000,14.9350,3.0516,0.6727,0.1527,2691.0000,14.9985,2.9823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6164,0.1101,2220.0000,14.3811,3.3528,0.0444,0.5517,88.0000,2.2281,0.7581,0.1130,1101.0000,13.6739,2.6236,0.6203,0.0976,2371.0000,11.3471,3.0277,0.0000,0.2419,0.5086,1.0400,1.0175,232.0000,1.6962,0.4667,0.1054,2059.0000,15.5328,2.9586,0.1389,0.0828,1858.0000,16.0748,3.9830,0.0439,0.4938,0.7108,82.0000,2.5265,1.3173,0.9965,0.0665,570.0000,14.7702,4.3809,NaN,NaN,NaN,NaN,Na
-0.0537,0.0582,1855.0000,15.9531,4.1696,-0.2454,0.0584,2605.0000,13.7048,3.8071,0.0306,16.0000,0.1843,0.0631,736.0000,11.9008,4.6234,-0.2557,0.1105,2512.0000,17.2830,2.9526,-0.3777,0.2503,1482.0000,15.0688,1.6467,-0.0708,0.0657,1940.0000,10.5701,3.2386,-0.0851,0.0829,2055.0000,11.2501,2.6216,-0.3843,0.6024,0.0438,26.0000,1956.0000,78.6508,4.7713,-0.0043,0.0509,1559.0000,9.8089,2.9156,-0.0367,0.5750,41.0000,0.8494,1.3474,0.1010,1051.0000,10.8773,2.1245,0.0463,0.0637,1987.0000,9.4610,3.4178,0.2768,0.4244,0.6402,0.7680,1.0457,164.0000,2.2703,-0.2400,0.1268,2793.0000,16.1318,3.3101,-0.2559,0.0817,2092.0000,14.9216,4.9206,-0.0020,0.5714,0.5200,49.0000,2.2443,0.6250,0.7612,0.0636,711.0000,12.0070,6.5246,NaN,NaN,NaN,NaN,Na
0.0038,0.0561,2546.0000,10.9556,3.4925,-0.4803,0.1170,3319.0000,16.9786,3.4340,0.3411,18.0000,0.3639,0.0649,950.0000,8.3284,2.1211,-0.2750,0.1994,3063.0000,18.1616,1.8898,0.3868,0.4859,1363.0000,28.0022,0.3130,0.4074,0.0929,2211.0000,9.9480,2.4861,0.0358,0.1225,2608.0000,11.1894,2.9947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5048,0.1280,2629.0000,12.0829,2.5898,0.2088,0.2877,74.0000,0.9497,0.9892,0.1056,2110.0000,7.4602,1.7772,-0.1131,0.0788,2058.0000,10.1035,3.0613,0.1646,0.8419,0.5876,1.0357,0.9360,194.0000,1.6762,0.2584,0.1505,3009.0000,13.0336,3.3653,0.1095,0.1407,2833.0000,13.8966,3.4158,0.0063,0.4459,0.5600,74.0000,2.9751,0.9024,1.0552,0.0639,676.0000,14.1243,4.4561,NaN,NaN,NaN,NaN,Na
0.1492,0.0418,2039.0000,9.1594,3.3300,0.2009,0.0579,3169.0000,9.6766,3.2231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6501,0.1636,3884.0000,13.9817,2.7267,0.2089,0.0598,691.0000,6.1722,3.9978,0.4280,0.0897,2657.0000,9.9213,3.7506,-0.0729,0.0688,3029.0000,7.5596,2.6397,-0.0536,0.4134,0.0348,59.0000,3132.0000,47.3713,3.3598,0.2039,0.0911,3979.0000,7.8278,2.1486,0.0067,0.5946,38.0000,3.8103,1.2009,0.0944,967.0000,13.2151,2.4133,0.2907,0.0820,2859.0000,8.4844,2.9721,0.6612,0.8150,0.4866,1.4111,1.2729,261.0000,1.3870,0.4931,0.1060,3330.0000,9.6706,2.9314,0.0619,0.0724,2732.0000,9.1007,3.8669,0.1536,0.4750,0.5000,41.0000,1.9226,1.0270,0.7143,0.0583,680.0000,13.3074,2.4394,NaN,NaN,NaN,NaN,Na
-0.0621,0.0729,1831.0000,19.9448,6.7364,0.0296,0.0667,2279.0000,11.3677,4.9253,-0.1768,17.0000,0.4370,0.1189,110.0000,297.9818,1.1167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2929,0.0448,1458.0000,9.6845,3.9464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0043,0.4479,193.0000,1.4542,0.8591,0.1564,235.0000,192.0766,0.7260,NaN,NaN,NaN,NaN,NaN,0.4151,0.5721,0.4518,1.1596,1.2219,228.0000,2.3006,0.2323,0.1739,2416.0000,19.9205,5.8535,0.1411,0.1967,2525.0000,18.4844,6.7072,-0.0400,0.6425,0.4745,195.0000,3.6566,0.9489,1.0026,0.1331,758.0000,19.7942,7.0247,NaN,NaN,NaN,NaN,Na
-0.0233,0.1394,1418.0000,26.6742,4.5872,0.2363,0.0571,1847.0000,9.5685,5.3994,-0.0119,14.0000,0.2389,0.0741,90.0000,287.6000,1.4623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4893,0.0417,1277.0000,10.4041,2.7095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0321,0.6667,22.0000,1.2616,1.0227,0.0401,232.0000,67.0431,3.4595,NaN,NaN,NaN,NaN,NaN,0.0932,0.2535,0.4248,1.1339,0.9462,266.0000,1.7526,0.4283,0.1208,2925.0000,14.5186,6.4533,0.2172,0.1518,4241.0000,12.5343,4.2787,-0.0764,0.5000,0.4872,38.0000,1.7176,0.7895,1.0776,0.0279,118.0000,19.2712,2.0836,NaN,NaN,NaN,NaN,Na
0.0237,0.2069,3714.0000,20.0229,2.1521,0.3167,0.0631,3154.0000,9.8354,3.8237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1511,0.2087,1210.0000,12.2017,1.3552,0.2093,0.0538,2321.0000,8.3891,3.2557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0863,0.4237,60.0000,1.6306,1.2286,0.0919,664.0000,54.4367,2.2925,NaN,NaN,NaN,NaN,NaN,0.0972,0.2292,0.4403,0.9625,0.7657,318.0000,2.3213,-0.4377,0.1496,3315.0000,14.5719,4.1441,-0.6186,0.2215,2859.0000,21.1308,3.5128,-0.0140,0.4961,0.5039,128.0000,3.1075,0.9376,0.7442,0.1058,788.0000,15.7690,4.0352,NaN,NaN,NaN,NaN,Na
-0.6851,0.1180,2468.0000,18.9412,4.4151,-0.3878,0.1271,4003.0000,13.9395,3.4230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3108,0.0765,518.0000,8.8185,3.0600,-0.2452,0.1071,2560.0000,14.8461,1.7813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0248,0.4500,21.0000,0.0513,0.9620,0.0447,733.0000,26.9959,5.1851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1448,0.4932,0.6000,74.0000,1.4397,0.8921,0.8333,0.0685,486.0000,12.8889,3.7476,NaN,NaN,NaN,NaN,Na
0.0937,0.0242,1049.0000,6.2745,2.7721,0.1203,0.0260,1554.0000,6.1178,3.7031,-0.6327,24.0000,0.5465,0.1131,87.0000,495.5977,0.4723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0204,0.0316,1846.0000,6.2497,2.9313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2011,0.6500,41.0000,1.3530,1.3937,0.0744,1166.0000,28.5051,1.8240,NaN,NaN,NaN,NaN,NaN,0.2002,0.3553,0.5152,1.3072,0.9099,198.0000,1.6981,0.1462,0.0311,1457.0000,7.4900,3.2374,0.1583,0.1033,1412.0000,17.8187,4.4164,-0.2686,0.4167,0.3947,37.0000,2.1201,1.2232,1.1565,0.0456,464.0000,8.6530,4.5656,NaN,NaN,NaN,NaN,Na
0.6006,0.0981,1719.0000,17.7900,4.2506,0.0274,0.0866,3270.0000,10.1165,3.6038,-0.2019,27.0000,0.4871,0.2960,26.0000,1759.2308,0.1040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3824,0.0678,2316.0000,11.1334,2.3311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1076,0.4925,68.0000,2.2247,1.2062,0.0861,937.0000,33.7129,2.3492,NaN,NaN,NaN,NaN,NaN,0.4838,0.4699,0.5125,0.9122,1.0340,240.0000,3.8025,-0.0678,0.1639,2889.0000,14.4936,4.1195,-0.0602,0.2095,2490.0000,19.4876,2.9354,0.0551,0.5800,0.4423,51.0000,4.1796,1.1671,0.9355,0.0465,307.0000,14.5733,6.9644,NaN,NaN,NaN,NaN,Na
-0.0406,0.1758,1574.0000,27.6220,2.5338,0.1930,0.0981,2463.0000,12.0183,3.3259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2521,0.0439,219.0000,9.5890,3.9109,0.1253,0.0583,2141.0000,8.3484,1.9816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0339,0.5843,90.0000,2.0376,1.4181,0.0979,639.0000,37.4601,2.9945,NaN,NaN,NaN,NaN,NaN,0.0782,0.0858,0.4448,1.2063,1.2561,353.0000,2.2270,0.6767,0.0979,2805.0000,14.8635,2.9733,0.6228,0.1062,3033.0000,13.2849,3.6330,0.1106,0.6988,0.3721,85.0000,0.2680,0.9223,1.1198,0.0832,313.0000,24.0958,3.9900,NaN,NaN,NaN,NaN,Na
0.0819,0.0792,2513.0000,13.6387,3.2260,-0.0966,0.0633,2993.0000,10.3826,4.4563,0.0132,17.0000,0.9125,0.0895,117.0000,293.0940,0.4707,NaN,NaN,NaN,NaN,NaN,0.1857,0.0499,367.0000,9.1635,5.0490,-0.0059,0.0495,2035.0000,9.6639,2.7897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0321,0.3333,16.0000,0.0268,0.9844,0.0302,304.0000,44.7763,5.6355,NaN,NaN,NaN,NaN,NaN,0.1086,0.1804,0.5469,1.7778,1.3648,309.0000,1.7545,0.0392,0.0534,2529.0000,9.4935,4.4163,-0.0917,0.0700,2456.0000,12.8669,5.9927,-0.1465,0.6000,0.4643,27.0000,2.1760,1.0031,0.6462,0.0433,478.0000,10.1548,6.1607,NaN,NaN,NaN,NaN,Na
-0.2854,0.1137,2989.0000,16.6825,2.6458,-0.5858,0.0544,2836.0000,8.4862,3.2432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3888,0.0485,2372.0000,9.2723,2.0867,NaN,NaN,NaN,NaN,NaN,-0.2042,0.0930,0.0339,135.0000,7812.0000,8.7007,8.4292,NaN,NaN,NaN,NaN,NaN,0.0057,0.4722,37.0000,0.9379,1.5724,0.0701,700.0000,32.2886,4.1340,NaN,NaN,NaN,NaN,NaN,0.0083,0.0948,0.6946,0.9938,0.6486,298.0000,2.7182,-0.6905,0.0334,930.0000,10.5129,4.0217,-0.4804,0.0907,1756.0000,17.6054,4.7613,0.0688,0.3469,0.5500,99.0000,2.2530,0.9808,0.8485,0.0902,633.0000,14.1264,3.6652,NaN,NaN,NaN,NaN,Na
-0.1529,0.0555,1861.0000,13.7861,4.6750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
