Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
-0.3740,0.0504,3162.0000,9.6344,3.2608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6863,0.0277,1272.0000,9.8491,3.0416,0.0171,0.1442,472.0000,21.5720,3.9005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.1960,0.0738,2939.0000,15.4757,3.4139,0.1431,0.0788,2221.0000,17.4021,3.4998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0349,0.0967,3087.0000,13.3531,3.5431,NaN,NaN,NaN,NaN,NaN,-0.1655,0.1123,1615.0000,21.4985,4.2067,-0.1027,0.0299,1148.0000,8.7918,3.5640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0795,0.0426,2240.0000,8.0795,3.5811,-0.0851,0.4366,72.0000,1.7006,1.0446,0.0859,1253.0000,11.7366,2.7557,-0.0773,0.0399,1794.0000,8.3305,3.4955,0.7456,0.6938,0.4783,2.2526,1.7300,322.0000,0.7891,-0.3120,0.1409,2512.0000,16.8229,2.9354,0.0835,0.0483,2551.0000,10.2552,3.6676,0.0170,0.4182,0.6917,385.0000,1.2227,0.9982,1.0205,0.2882,1371.0000,23.5682,0.7838,0.0056,0.0961,2512.0000,16.3117,2.970
0.1854,0.0515,2025.0000,14.6074,7.0878,0.2828,0.0832,2765.0000,16.7382,4.9984,-0.0355,27.0000,0.5187,0.6064,822.0000,47.0779,0.3403,-0.0626,0.0796,2757.0000,13.3406,7.6083,0.7312,0.3934,1092.0000,21.9093,0.7293,-0.2518,0.1521,2394.0000,19.9553,6.7105,-0.1599,0.1246,1953.0000,15.7506,6.7735,-0.0486,0.3909,0.0478,246.0000,2008.0000,9.6882,2.1623,-0.3902,0.0361,1165.0000,9.9339,4.5573,-0.1394,0.5394,572.0000,0.4690,0.8374,0.3226,1131.0000,35.8851,0.2399,NaN,NaN,NaN,NaN,NaN,0.6506,0.5073,0.5480,0.9090,1.1975,177.0000,2.5653,0.3293,0.0297,1017.0000,9.6431,3.7474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,-0.0038,0.0390,1986.0000,11.6314,10.1484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4672,0.1266,685.0000,12.2058,3.5166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0362,0.4403,0.0618,268.0000,4652.0000,7.5258,2.7375,NaN,NaN,NaN,NaN,NaN,-0.2092,0.6349,253.0000,0.8167,1.0913,0.2233,1428.0000,25.4076,0.4862,NaN,NaN,NaN,NaN,NaN,1.0000,1.0000,0.4743,5.1212,1.8917,565.0000,0.2763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.2861,0.0283,1098.0000,12.8206,5.3483,-0.3461,0.0454,1215.0000,17.6609,6.0676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3957,0.0241,1056.0000,10.8845,5.8682,0.8487,0.0554,284.0000,11.9401,7.7269,-0.3165,0.0357,1063.0000,14.4685,5.6557,0.0221,0.0474,1303.0000,12.6938,6.0058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0707,0.0426,1718.0000,11.3428,5.1425,-0.0379,0.3353,338.0000,0.5686,1.0288,0.2184,1541.0000,22.6009,0.4176,NaN,NaN,NaN,NaN,NaN,0.7923,0.9161,0.4622,1.0942,1.0370,225.0000,2.6315,0.1455,0.0350,1171.0000,10.6772,5.2281,NaN,NaN,NaN,NaN,NaN,0.0389,0.5166,0.7995,423.0000,0.3998,1.0603,0.9638,0.2702,914.0000,33.3589,6.0499,-0.0405,0.0338,2036.0000,9.9759,6.471
-0.0039,0.0725,2425.0000,16.6297,4.5090,0.2673,0.1167,2281.0000,22.5612,4.7726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3213,0.1488,2791.0000,19.2623,5.9118,-0.2691,0.1024,478.0000,13.3975,2.0871,-0.3225,0.1652,2191.0000,22.4359,6.0665,-0.2761,0.1324,1854.0000,19.4585,6.3022,-0.1682,0.3866,0.0426,293.0000,1721.0000,9.9250,3.0678,-0.4079,0.0671,1651.0000,12.7517,5.4753,-0.0712,0.5749,375.0000,0.6644,0.8456,0.2506,1388.0000,27.4784,0.3424,0.2117,0.0344,1431.0000,9.2816,6.0744,0.5640,0.5271,0.4247,0.8459,1.1141,259.0000,3.4573,-0.4166,0.1549,2054.0000,21.0935,5.3393,0.3009,0.0379,1766.0000,11.7089,5.3230,-0.0458,0.5792,0.6798,480.0000,1.0437,1.0898,0.9886,0.3286,1529.0000,22.5128,0.7809,-0.3652,0.1000,3014.0000,16.2449,5.369
0.1025,0.0657,2205.0000,16.5061,4.2564,-0.2198,0.0797,1560.0000,21.3308,5.3915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4523,0.0924,1898.0000,15.8377,5.6351,NaN,NaN,NaN,NaN,NaN,-0.8101,0.0818,916.0000,20.5590,5.4400,-0.2486,0.0637,1117.0000,15.3205,5.6549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6514,0.0755,1748.0000,12.7786,4.2557,-0.2068,0.5749,368.0000,0.6105,0.8395,0.2552,1126.0000,33.4600,0.3162,0.1160,0.0282,1133.0000,8.3689,4.5630,0.6026,0.5104,0.5551,0.9654,1.1612,272.0000,5.7221,-0.7642,0.0728,1204.0000,15.2035,4.1169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.4806,0.0336,1725.0000,9.9693,4.6180,-0.3743,0.0414,2001.0000,10.4268,4.1625,-0.4264,19.0000,0.5379,0.0495,354.0000,6.0339,2.0594,-0.5307,0.0478,2210.0000,9.7385,5.0151,0.1009,0.0865,507.0000,9.2584,2.7117,-0.2589,0.0262,1222.0000,9.0671,4.3940,-0.1850,0.0312,1235.0000,9.6729,4.1289,0.3094,0.2998,0.0428,111.0000,1732.0000,6.0167,1.8323,-0.2555,0.0291,1758.0000,7.8072,3.4540,0.1352,0.3655,343.0000,0.7714,1.0246,0.2120,1279.0000,21.0938,0.6744,NaN,NaN,NaN,NaN,NaN,0.7274,0.3004,0.4245,1.4722,1.4452,245.0000,2.0419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.1681,0.0442,1074.0000,19.6564,4.3231,-0.2502,0.1247,2002.0000,24.3751,4.9348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2606,0.1224,2540.0000,16.7449,4.1787,NaN,NaN,NaN,NaN,NaN,-0.5949,0.2415,1458.0000,35.1509,4.3781,-0.5919,0.1911,1545.0000,22.3139,6.7811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1129,0.3989,179.0000,1.7571,0.9902,0.1287,739.0000,23.2084,2.3643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.0263,0.0877,2855.0000,18.8214,6.6753,-0.1037,0.0855,1987.0000,18.8118,5.7778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0620,0.1723,2908.0000,17.6541,5.0303,-0.7605,0.1222,481.0000,15.8628,6.5598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.4507,0.0457,2690.0000,12.6855,4.8554,-0.3305,0.0445,1772.0000,11.5700,3.8465,0.1430,15.0000,0.3750,0.0530,315.0000,5.1206,1.3484,-0.1931,0.0540,1847.0000,10.2409,3.9799,-0.1967,0.1101,699.0000,9.3677,1.4478,-0.2192,0.0381,1456.0000,12.4677,4.1442,-0.3608,0.0594,1881.0000,10.2679,3.8009,0.4519,0.5600,0.0567,131.0000,2281.0000,13.4954,2.5244,-0.2497,0.0531,2288.0000,10.1573,2.6336,0.0089,0.4551,157.0000,1.1213,1.2329,0.1504,1726.0000,16.1559,0.9932,-0.1723,0.0428,1606.0000,8.5249,4.1565,0.9417,0.3330,0.3777,1.2504,1.3805,188.0000,1.3141,-0.7505,0.0580,1457.0000,14.0439,3.5031,-0.4996,0.0293,1560.0000,11.9051,4.0864,0.0313,0.5212,0.7000,259.0000,2.2241,1.0211,0.9890,0.2198,1340.0000,23.0925,4.1234,-0.2744,0.0521,2604.0000,11.0023,3.641
-0.1327,0.0463,1718.0000,14.6013,4.4037,0.0741,0.0927,2253.0000,18.9893,3.7122,-0.3008,24.0000,0.4307,0.0744,495.0000,11.5717,1.7079,-0.1332,0.1588,3580.0000,15.4729,2.8512,-0.5689,0.1285,738.0000,12.4973,1.5518,-0.1102,0.0780,1993.0000,15.9729,5.8963,0.0207,0.0785,2306.0000,10.4805,4.1601,0.3012,0.5941,0.0733,242.0000,3647.0000,15.8292,1.3818,-0.1236,0.0482,2641.0000,8.1079,3.4288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9358,0.8409,0.5138,1.7857,1.5703,181.0000,1.0221,-0.4570,0.0407,1604.0000,9.9850,4.1791,-0.2753,0.0236,2158.0000,6.7544,4.5241,-0.0498,0.4277,0.8182,318.0000,0.9095,1.0214,1.0536,0.2560,1539.0000,20.2710,0.9694,-0.2023,0.0471,2650.0000,10.0102,3.718
NaN,NaN,NaN,NaN,NaN,0.7339,0.0265,1078.0000,9.3618,3.3230,-0.0295,22.0000,0.0841,0.0547,289.0000,7.8097,1.7707,NaN,NaN,NaN,NaN,NaN,-0.0611,0.0504,307.0000,8.2150,2.8224,-0.0729,0.0406,1320.0000,12.6008,3.0231,0.9686,0.0916,1588.0000,13.3306,3.6807,0.3691,0.4677,0.0506,102.0000,2470.0000,10.5441,2.7215,0.6021,0.0339,2034.0000,7.8196,2.7720,0.1408,0.9318,45.0000,0.8559,1.0493,0.0667,823.0000,9.2625,1.6454,0.6172,0.0578,2479.0000,7.5373,2.9196,0.8685,0.3333,0.4818,1.4587,1.3771,413.0000,1.2635,0.9776,0.0894,1089.0000,18.5620,3.7722,0.2672,0.0217,1557.0000,10.0032,4.7209,0.0128,0.6842,0.5500,19.0000,1.8487,0.9744,1.2121,0.0289,251.0000,11.5339,6.0882,0.2737,0.0396,2398.0000,9.6735,3.981
0.0909,0.0363,1296.0000,14.8480,4.1521,0.2284,0.0810,1854.0000,20.9881,5.4065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5466,0.0775,2209.0000,15.4993,5.6750,0.2395,0.1393,644.0000,14.1460,5.4980,0.3642,0.0593,1375.0000,16.9578,4.0017,0.6946,0.0659,1249.0000,13.8143,4.9555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7560,0.0651,1967.0000,11.4987,3.9199,-0.0823,0.5497,343.0000,0.6303,1.0483,0.2296,1347.0000,26.0690,0.5069,0.0667,0.0291,1469.0000,8.3465,4.1101,0.6026,0.2619,0.5825,1.1937,1.3873,206.0000,1.6175,0.7723,0.0839,1663.0000,15.6777,3.8124,0.4443,0.0315,1899.0000,9.7435,4.8862,-0.0118,0.5525,0.5591,219.0000,3.3147,1.5144,0.7652,0.1746,741.0000,26.2726,5.0367,0.3156,0.0637,3260.0000,11.7433,4.588
-0.0690,0.0499,1222.0000,20.3478,7.2433,0.1281,0.0725,1105.0000,17.0624,5.4609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6941,0.4503,1188.0000,27.8670,1.0333,-0.2682,0.0429,2513.0000,8.0983,4.3801,-0.4323,0.0233,1399.0000,7.3081,2.7047,-0.1274,0.8184,0.0794,257.0000,5847.0000,12.9148,1.4852,NaN,NaN,NaN,NaN,NaN,-0.0328,0.2200,151.0000,1.2048,0.9262,0.1162,1132.0000,16.2721,2.0188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,-0.3056,0.0547,792.0000,18.1869,4.7637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0757,0.0963,1345.0000,16.4141,5.6978,NaN,NaN,NaN,NaN,NaN,0.5329,0.1526,798.0000,39.8108,4.4982,0.5776,0.0588,910.0000,15.1604,4.8460,-0.0651,0.6987,0.1215,390.0000,4705.0000,23.8925,1.1561,0.2021,0.0437,1013.0000,10.8490,4.8308,-0.0531,0.6494,155.0000,0.8522,0.9634,0.1676,1348.0000,22.8086,0.8033,0.0880,0.0565,1148.0000,10.8981,5.8378,0.9369,1.0000,0.3598,1.4053,1.0113,264.0000,1.3031,0.6700,0.1369,2629.0000,13.5960,7.3256,-0.1935,0.0284,1271.0000,9.4406,5.5626,0.0564,0.4240,0.5857,250.0000,2.8780,0.9336,0.8866,0.1740,1248.0000,15.3982,5.9952,0.3432,0.0654,2025.0000,12.0923,5.832
0.0196,0.0318,1060.0000,11.4349,3.9431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0725,0.6429,57.0000,1.0549,1.0698,0.1106,1008.0000,18.4633,1.6174,NaN,NaN,NaN,NaN,NaN,0.7226,0.3764,0.5155,3.5990,1.7105,419.0000,1.0742,NaN,NaN,NaN,NaN,NaN,-0.2163,0.0250,2586.0000,8.7877,5.0699,0.1192,0.5513,0.6456,78.0000,1.6771,0.9847,0.8575,0.0814,586.0000,13.7184,2.8922,0.1133,0.0359,2964.0000,8.4575,6.098
-0.2536,0.0209,1146.0000,10.9546,4.6343,0.0215,0.0318,1096.0000,9.0657,2.4843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2341,0.0767,541.0000,9.1146,1.1796,-0.2207,0.0593,1056.0000,15.2756,3.3180,0.4429,0.0370,1173.0000,11.3333,4.4774,-0.3422,0.4604,0.0799,225.0000,4130.0000,15.9194,1.4974,-0.3795,0.0318,1325.0000,8.8891,3.4137,-0.1323,0.5405,38.0000,1.2377,1.5364,0.0612,1181.0000,11.4615,4.2436,-0.4512,0.0318,947.0000,8.1901,4.6988,0.8287,0.7682,0.6290,1.5311,1.3064,310.0000,1.3506,-0.7944,0.0894,1120.0000,18.6964,4.7942,-0.3857,0.0350,2440.0000,11.6865,4.7076,0.0324,0.5581,0.5802,130.0000,2.4833,1.0137,1.0029,0.1516,1138.0000,19.5598,2.0990,0.3485,0.0736,4097.0000,11.0583,4.964
0.0486,0.0812,2061.0000,16.8811,3.9719,-0.2549,0.1081,1489.0000,21.5366,4.3046,-0.3729,19.0000,0.7656,0.0588,439.0000,7.8747,3.5742,-0.0925,0.1861,3008.0000,17.3305,4.7991,0.1287,0.1110,565.0000,13.0938,2.6511,-0.4097,0.0365,1033.0000,16.8606,6.8968,-0.4043,0.1150,2329.0000,14.1627,5.1975,0.4461,0.1859,0.0341,158.0000,1491.0000,5.6854,2.3948,0.0252,0.0706,2581.0000,10.9396,5.7478,-0.0739,0.4922,387.0000,0.4289,0.8994,0.2449,1238.0000,32.7908,0.2428,-0.2998,0.0477,2082.0000,8.3818,5.2864,0.6975,0.6210,0.5000,0.9386,1.3916,286.0000,2.7355,-0.3375,0.0409,1379.0000,13.1327,6.5782,-0.0992,0.0205,2028.0000,8.6050,6.4347,-0.0529,0.6033,0.4691,306.0000,3.3866,0.8944,0.9940,0.2180,1269.0000,20.0623,5.5145,-0.2780,0.0417,2719.0000,8.7966,4.323
0.2045,0.0506,2039.0000,16.0049,5.9731,0.1297,0.1243,1849.0000,23.2985,4.6956,0.2374,16.0000,0.3660,0.0795,478.0000,11.9979,2.4113,0.2705,0.1558,2450.0000,16.1918,5.2642,NaN,NaN,NaN,NaN,NaN,0.4345,0.0660,1349.0000,19.5152,5.8637,0.1788,0.2313,2626.0000,20.1763,5.2101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5723,0.1495,2477.0000,17.1122,4.4396,-0.0800,0.5224,135.0000,0.7163,1.0243,0.1848,1674.0000,21.9205,0.3403,0.1830,0.0446,1989.0000,7.9643,5.7219,0.9893,0.3596,0.7102,1.2448,1.1599,421.0000,1.4189,-0.1535,0.0673,765.0000,19.6719,4.0873,-0.0535,0.0301,1411.0000,11.5074,4.8361,0.0415,0.4536,0.6270,184.0000,2.2694,1.0416,0.8783,0.1547,1283.0000,14.9829,4.8401,0.1102,0.0562,2842.0000,11.2175,5.214
0.1138,0.0336,2708.0000,5.5591,2.6814,-0.6144,0.0237,1008.0000,7.3482,3.4925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2590,0.0481,1778.0000,10.6907,2.8049,NaN,NaN,NaN,NaN,NaN,0.2814,0.0289,1398.0000,9.7897,2.2869,NaN,NaN,NaN,NaN,NaN,0.1077,0.4828,0.0520,73.0000,3387.0000,6.7880,2.4514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.4097,0.0996,3232.0000,20.4542,3.9956,0.1722,0.1152,2089.0000,22.0929,4.0151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3919,0.2333,3042.0000,19.3757,4.5210,NaN,NaN,NaN,NaN,NaN,0.3310,0.2528,2105.0000,26.7463,4.6052,0.5078,0.2779,2077.0000,22.4232,4.8912,-0.3926,0.4494,0.0388,198.0000,1937.0000,8.6644,3.8221,0.3778,0.0206,1169.0000,9.7802,5.3632,-0.1163,0.7102,246.0000,1.6246,0.9876,0.2058,1046.0000,28.8528,0.9397,0.4958,0.0319,1789.0000,8.8049,5.5788,NaN,NaN,0.5133,3.2609,1.6737,226.0000,0.5070,0.5655,0.0558,2715.0000,11.2843,5.9297,0.2108,0.0408,4501.0000,8.9276,6.0125,-0.0884,0.5578,0.7065,442.0000,2.4555,0.9310,0.9744,0.3063,1381.0000,20.6756,1.5132,0.1635,0.0482,3395.0000,10.0984,4.481
-0.4838,0.0269,1053.0000,13.5280,5.6847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.0201,0.0523,2679.0000,11.1795,2.6854,-0.3532,0.0396,1865.0000,9.7989,3.0745,0.0733,24.0000,0.6546,0.0679,484.0000,8.9814,1.8852,-0.0846,0.0395,1947.0000,7.8331,2.9210,NaN,NaN,NaN,NaN,NaN,-0.4365,0.0691,1415.0000,17.7477,3.4018,-0.0450,0.0393,1586.0000,8.4231,3.9668,0.1474,0.4995,0.0444,139.0000,2076.0000,12.7004,4.5635,-0.4897,0.0418,2185.0000,7.6892,3.4044,0.1312,0.4710,294.0000,0.7194,0.9966,0.2308,1468.0000,27.1247,0.2997,0.2516,0.0455,2264.0000,9.6970,4.1210,0.8119,0.4674,0.5459,1.5273,1.1557,185.0000,1.0648,0.4831,0.0647,1856.0000,12.0124,3.0726,-0.0728,0.0364,2438.0000,12.3376,4.3136,0.0959,0.4224,0.7227,439.0000,1.6729,0.9990,0.8506,0.2994,1248.0000,25.7676,1.2013,0.2850,0.0629,2833.0000,11.2923,3.650
-0.5471,0.0327,1325.0000,10.1479,3.0225,-0.2218,0.0513,1720.0000,12.8488,2.7540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4007,0.0551,1683.0000,10.7665,3.3568,NaN,NaN,NaN,NaN,NaN,0.1259,0.0632,1438.0000,14.8373,3.7177,-0.2356,0.0540,1430.0000,11.7091,3.2161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1133,0.0362,1738.0000,9.2474,3.0943,0.3162,0.1769,131.0000,0.8384,0.8912,0.1217,1642.0000,13.7058,1.4204,-0.4431,0.0360,1531.0000,7.9438,3.7971,0.5688,0.4331,0.6129,1.1401,0.9518,124.0000,1.3342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.0892,0.0518,2000.0000,15.3865,4.0204,-0.0920,0.0553,1588.0000,17.6946,4.4277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5244,0.1197,2405.0000,14.7455,4.2811,-0.5313,0.0695,318.0000,10.7642,3.2366,-0.3969,0.1108,1253.0000,20.4820,4.6067,-0.2187,0.0787,1554.0000,12.0425,3.5401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6457,0.0566,1977.0000,10.6869,3.4904,0.1184,0.2632,305.0000,0.5959,0.8793,0.2141,1221.0000,27.5430,0.4515,-0.4060,0.0278,1146.0000,8.5820,4.3841,0.7347,0.6713,0.5079,0.8211,0.9924,254.0000,3.7617,-0.2619,0.0677,1536.0000,13.9792,5.4458,-0.3138,0.0618,2078.0000,13.0529,3.8075,0.1112,0.3868,0.5467,288.0000,1.1671,1.1858,0.9425,0.2133,1318.0000,18.5038,1.4630,-0.2270,0.0464,1629.0000,14.0068,3.727
0.2071,0.0509,2902.0000,10.3208,5.0961,0.2614,0.0671,3286.0000,12.1476,6.0588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2562,0.0594,1313.0000,13.3069,4.9896,NaN,NaN,NaN,NaN,NaN,-0.1231,0.0520,860.0000,18.7035,4.6065,0.0650,0.0480,865.0000,14.8555,5.1980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3724,0.0290,1528.0000,8.8377,4.6011,0.0009,0.6800,26.0000,3.7272,0.7954,0.0427,497.0000,10.8592,4.3719,0.3644,0.0333,1159.0000,8.7170,4.9925,0.6552,0.9385,0.4201,1.0780,1.2558,219.0000,3.5813,0.0871,0.0506,830.0000,15.8217,4.4909,NaN,NaN,NaN,NaN,NaN,0.0711,0.4915,0.6014,413.0000,2.3192,1.0851,1.0530,0.2788,1182.0000,24.9264,2.3946,0.4985,0.0254,1385.0000,9.9134,4.756
