Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
-0.1768,0.1396,1983.0000,14.0746,5.7271,-0.1844,0.1749,1825.0000,14.5584,4.4260,0.3221,10.0000,0.1015,0.0886,549.0000,7.7923,3.9234,0.0249,0.3108,1979.0000,16.8105,4.0368,-0.0902,0.3625,1655.0000,25.6447,0.9879,-0.3129,0.1960,1774.0000,18.8766,3.6644,-0.1867,0.2428,2184.0000,15.0980,3.8599,0.5066,0.1124,0.0592,76.0000,4248.0000,10.1871,11.4460,-0.3705,0.2632,2164.0000,14.3831,4.3996,-0.2756,0.5667,61.0000,1.5791,1.3018,0.1089,1085.0000,17.9447,3.1105,-0.3896,0.1627,1083.0000,11.5272,2.2651,0.2282,0.3772,0.6012,0.8919,1.2922,163.0000,3.9204,0.0410,0.2557,2245.0000,20.6922,4.2672,0.0383,0.1905,811.0000,14.9149,6.0349,-0.1305,0.3878,0.3922,50.0000,1.7025,1.0531,0.9871,0.1089,508.0000,15.1870,5.3006,NaN,NaN,NaN,NaN,Na
0.1862,0.2178,1255.0000,22.9960,4.9313,0.1414,0.2048,1710.0000,16.9187,5.3098,-0.0210,10.0000,0.2618,0.1137,674.0000,13.3027,3.1815,-0.0845,0.3246,1883.0000,16.7621,5.2176,0.0584,0.3175,985.0000,37.2944,2.5895,0.0762,0.2370,1368.0000,18.0621,4.4075,-0.1870,0.3526,1677.0000,17.2087,5.0022,-0.6754,0.1756,0.0677,22.0000,4989.0000,11.9345,8.0334,-0.2501,0.2808,1139.0000,14.3284,5.2507,0.1175,0.5862,30.0000,1.3863,1.3742,0.0766,688.0000,11.4026,4.3622,0.1701,0.1770,685.0000,12.0321,3.6732,0.1579,0.4247,0.5447,0.7807,0.9866,235.0000,5.3745,0.1221,0.2209,1543.0000,17.5262,4.3988,0.0942,0.2194,916.0000,15.5251,5.6645,-0.2469,0.4530,0.4262,182.0000,1.0981,0.7206,0.8379,0.1363,1276.0000,15.5948,1.2569,NaN,NaN,NaN,NaN,Na
0.8461,0.2711,1947.0000,20.8433,3.2837,0.5549,0.1920,2498.0000,14.4195,4.8894,-0.1494,9.0000,0.9126,0.0986,680.0000,9.7088,3.1735,0.9574,0.3990,2002.0000,17.5040,3.6171,-0.0480,0.1089,1135.0000,11.7894,2.9304,0.6459,0.1924,2150.0000,13.5214,5.0037,0.9340,0.2711,2001.0000,12.4468,4.2483,-0.5006,0.1303,0.0443,42.0000,4624.0000,7.3421,9.7202,0.9982,0.2619,2047.0000,11.6126,3.6243,0.2756,0.5385,14.0000,1.2449,1.4371,0.0639,493.0000,7.1176,4.2240,0.5233,0.1388,596.0000,9.0067,3.8942,0.3070,0.5395,0.4254,1.0681,1.3196,355.0000,2.4170,0.4639,0.1381,2367.0000,10.7592,4.2069,0.2208,0.1462,2742.0000,9.0346,5.5086,0.0469,0.4444,0.4500,19.0000,0.7687,0.9592,0.6061,0.0745,1076.0000,5.7937,5.2055,NaN,NaN,NaN,NaN,Na
-0.1271,0.0637,2196.0000,6.8566,3.0310,0.1024,0.1161,2257.0000,9.8914,5.3850,-0.1614,7.0000,-0.1348,0.0924,350.0000,8.0029,6.7175,-0.1385,0.2110,2631.0000,10.3177,4.0142,-0.3391,0.1021,330.0000,9.1818,3.9327,0.1295,0.1421,1953.0000,11.8955,4.4108,-0.0822,0.1957,2334.0000,10.0904,5.1712,-0.4005,0.7214,0.0663,2.0000,2217.0000,10.6599,14.5684,-0.0482,0.2125,2086.0000,11.0254,4.1833,0.0069,0.4615,14.0000,0.5659,1.2934,0.0608,1003.0000,6.9133,3.1770,0.0975,0.1987,1093.0000,11.3019,3.5912,0.3753,0.4320,0.3701,0.7396,1.0302,127.0000,4.0145,-0.1023,0.1510,1901.0000,12.0516,3.9841,-0.1685,0.1521,778.0000,11.9794,5.2296,0.0696,0.4177,0.4198,80.0000,0.8361,0.7709,0.8870,0.0927,897.0000,11.2887,7.5889,NaN,NaN,NaN,NaN,Na
0.0823,0.1793,1789.0000,21.1118,2.0896,0.1126,0.1468,2023.0000,16.2091,2.9448,0.1872,15.0000,-0.3376,0.1503,1147.0000,20.9817,2.5696,0.4214,0.4023,2722.0000,21.2546,2.8124,0.3549,0.1117,1234.0000,11.6240,2.8300,0.2052,0.1877,2442.0000,17.1044,2.5423,0.3016,0.2984,2642.0000,17.6737,2.3399,0.7848,0.5675,0.0571,69.0000,6584.0000,9.7047,9.6472,0.1969,0.2132,2175.0000,14.9200,3.3200,-0.5103,0.8361,123.0000,1.2273,0.8898,0.0786,1210.0000,12.5438,1.7950,-0.9178,0.0371,16.0000,2.7500,2.2157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1533,0.4182,0.5982,111.0000,0.7941,0.7961,0.7058,0.0959,1195.0000,12.4385,2.1123,NaN,NaN,NaN,NaN,Na
0.7375,0.2236,932.0000,18.3841,6.3995,0.3792,0.1811,1473.0000,15.5513,5.1031,-0.6779,5.0000,0.6000,0.0998,539.0000,10.0724,3.7935,0.7027,0.3008,1963.0000,14.1584,4.3270,0.1390,0.1538,1239.0000,15.3285,3.0833,0.4238,0.2194,1567.0000,15.0281,4.5834,0.6364,0.2940,1793.0000,14.1818,5.0948,0.1700,0.0537,0.0697,110.0000,5997.0000,11.3794,10.3093,0.7297,0.2791,1682.0000,13.1873,5.0618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3379,0.2490,886.0000,14.0451,3.4323,0.4210,0.4640,0.5820,0.5865,1.1745,189.0000,6.9042,0.4959,0.1756,976.0000,13.1127,4.2504,0.2451,0.1716,383.0000,13.9713,5.3321,0.1194,0.4359,0.4625,79.0000,2.3907,0.8494,0.8297,0.1137,1298.0000,10.4029,2.1747,NaN,NaN,NaN,NaN,Na
0.0342,0.0981,1275.0000,11.9075,4.6493,-0.0393,0.1097,1073.0000,12.7922,3.8779,-0.4390,14.0000,-0.0809,0.1268,1115.0000,15.0135,2.6724,-0.0147,0.2003,1472.0000,11.5007,3.7442,-0.8653,0.1220,1081.0000,13.4764,2.3305,-0.7185,0.2195,1293.0000,13.8268,3.8333,-0.5978,0.1492,1329.0000,10.3785,3.4422,-0.0054,0.3198,0.0640,66.0000,5188.0000,10.4146,9.5227,0.4714,0.1757,1415.0000,9.6367,3.6144,0.3324,0.5227,45.0000,1.9161,1.2470,0.0778,645.0000,13.8372,3.2752,-0.7776,0.1120,565.0000,8.9575,2.5833,0.4688,0.4995,0.4593,0.6263,1.2080,135.0000,5.1522,-0.4281,0.1223,2556.0000,8.7887,5.1786,-0.5162,0.1403,1727.0000,8.4082,4.7621,-0.1240,0.3833,0.3871,61.0000,1.9394,0.7975,1.0877,0.0999,1003.0000,9.4716,3.2702,NaN,NaN,NaN,NaN,Na
-0.0005,0.1752,963.0000,18.3063,5.9999,-0.0955,0.1699,1214.0000,17.1450,6.2658,-0.0962,13.0000,-0.1642,0.0971,696.0000,11.0862,3.6077,0.4697,0.2877,1651.0000,17.2308,5.6719,-0.2567,0.2649,1439.0000,25.2780,3.1667,-0.2502,0.1719,1065.0000,15.7380,5.2314,-0.2322,0.2740,1386.0000,15.5599,5.1173,-0.4712,0.1782,0.0562,24.0000,3688.0000,9.5548,13.0609,-0.2523,0.2564,1340.0000,14.9701,4.9910,-0.1115,0.4688,33.0000,2.1751,1.0343,0.0762,910.0000,11.4780,4.0018,-0.3719,0.1589,805.0000,11.0472,4.1485,0.6260,0.4145,0.5086,0.8785,1.1210,116.0000,3.8671,-0.4043,0.1427,937.0000,12.8591,4.0476,0.0447,0.1660,607.0000,13.3229,7.0371,0.1569,0.4878,0.4884,42.0000,1.6060,1.1435,0.8842,0.0965,1238.0000,8.1826,4.7641,NaN,NaN,NaN,NaN,Na
-0.1745,0.1640,2492.0000,14.8620,4.3024,-0.1921,0.1713,2655.0000,11.8090,7.1628,0.2760,11.0000,0.0037,0.0853,723.0000,7.4550,3.9673,0.0875,0.2163,1956.0000,12.9330,8.0195,-0.1357,0.3566,1048.0000,37.3941,1.1579,-0.0768,0.1895,1993.0000,12.9915,7.9329,0.2860,0.2330,2276.0000,13.2667,9.4213,-0.8982,0.0715,0.0455,26.0000,3363.0000,8.0119,14.0205,0.3718,0.2625,1962.0000,12.7304,7.6310,-0.0896,0.4167,37.0000,1.0791,1.0564,0.0706,727.0000,9.4663,3.8712,-0.0159,0.1950,739.0000,10.9743,3.8143,0.5065,0.4549,0.4070,0.9266,0.9395,86.0000,3.3704,-0.0598,0.2133,2813.0000,13.3068,5.0802,-0.2553,0.2206,816.0000,11.9130,9.1406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.0930,0.1360,2665.0000,14.3433,3.9803,-0.0310,0.1532,2129.0000,12.9591,7.0858,0.6223,12.0000,-0.1018,0.0969,614.0000,9.8094,3.6158,0.5212,0.2919,2646.0000,15.7627,4.2079,-0.2824,0.1034,380.0000,10.1605,3.4668,0.5553,0.1875,1959.0000,14.3823,4.8639,0.6468,0.2746,2672.0000,12.7268,4.7789,-0.5750,0.2007,0.0501,51.0000,5082.0000,8.8225,13.0191,0.2636,0.2690,1749.0000,14.0921,5.0571,-0.0661,0.5000,21.0000,2.0333,0.9524,0.0686,642.0000,9.9252,4.5355,0.6524,0.2120,599.0000,12.1235,5.8396,0.2816,0.3210,0.5180,0.9765,1.2822,139.0000,3.4650,0.3983,0.1733,1967.0000,14.8688,3.7856,0.1420,0.1931,726.0000,15.9435,6.1986,0.3147,0.4400,0.3333,26.0000,1.6857,1.0146,0.9167,0.1033,814.0000,8.6462,5.0098,NaN,NaN,NaN,NaN,Na
-0.1917,0.1441,1580.0000,13.2975,5.7472,-0.1197,0.1584,1137.0000,14.3201,5.0087,-0.3734,12.0000,-0.2835,0.1065,511.0000,7.6556,3.0673,-0.4758,0.3453,1134.0000,20.3827,4.1750,-0.0724,0.1274,570.0000,13.5070,2.7313,0.3805,0.3007,831.0000,23.1528,4.3667,0.1472,0.4012,1264.0000,22.0696,4.4434,-0.0489,0.0677,0.0602,77.0000,4539.0000,9.9365,8.1716,0.1394,0.3130,1109.0000,18.6384,4.2446,-0.3978,0.5294,103.0000,0.8849,1.0327,0.0845,1235.0000,12.6534,2.0402,0.5381,0.2516,576.0000,15.1649,5.3422,0.5633,0.2971,0.4106,1.0178,1.3747,263.0000,5.0299,-0.0814,0.1644,1360.0000,14.2243,5.9963,-0.1236,0.0976,2091.0000,6.0344,5.4457,0.1368,0.3200,0.6667,26.0000,1.9312,0.7070,1.1667,0.0873,932.0000,7.9453,2.3866,NaN,NaN,NaN,NaN,Na
-0.0782,0.1278,1602.0000,14.6767,6.4111,-0.0243,0.1573,1798.0000,13.5679,6.7709,0.3487,11.0000,-0.4327,0.1116,1039.0000,11.0857,5.3634,0.4605,0.2474,2226.0000,14.3500,5.9530,0.6840,0.2886,1761.0000,20.3844,1.4617,0.0275,0.1331,1335.0000,13.1828,5.9762,-0.1106,0.2512,1823.0000,13.9643,6.6894,0.1658,0.3277,0.0555,44.0000,3805.0000,8.8499,12.9966,0.0060,0.1687,2031.0000,11.7435,5.2866,0.1462,0.2840,82.0000,1.4528,0.8997,0.0849,1016.0000,13.7451,3.0455,-0.1851,0.2000,850.0000,11.3941,4.0953,0.3155,0.6112,0.6056,0.8232,1.1647,142.0000,4.3657,0.0184,0.1591,1687.0000,14.2051,5.5292,-0.0514,0.1449,730.0000,10.9945,6.3296,0.0618,0.5000,0.3438,31.0000,2.5641,1.2258,0.7619,0.0860,787.0000,8.0076,6.0600,NaN,NaN,NaN,NaN,Na
-0.5852,0.1502,2514.0000,16.3282,3.4115,-0.6296,0.1478,3076.0000,13.6330,2.9210,0.6076,14.0000,-0.0506,0.1107,1087.0000,14.9945,2.6029,-0.8058,0.1646,2784.0000,12.6868,2.6459,-0.5949,0.1135,783.0000,11.4393,4.7107,-0.6918,0.1290,2322.0000,13.1817,2.6019,-0.9099,0.2072,2024.0000,13.9521,2.8073,-0.0952,0.3410,0.0518,16.0000,3723.0000,8.5896,11.2538,-0.9133,0.1915,2472.0000,13.3831,2.3468,-0.1392,0.5673,172.0000,1.1027,0.8290,0.1147,966.0000,22.2660,2.4248,-0.7642,0.1535,735.0000,11.8748,2.7518,0.0943,0.4176,0.4133,0.7818,1.6312,225.0000,4.7388,-0.7690,0.1228,2169.0000,10.0152,3.7235,-0.9765,0.1689,779.0000,11.9782,4.5847,-0.1484,0.6000,0.5882,16.0000,1.0616,1.0417,0.7286,0.0807,254.0000,12.2638,3.1666,NaN,NaN,NaN,NaN,Na
-0.1831,0.0644,1476.0000,7.5657,4.0104,0.0100,0.0817,1346.0000,8.0877,4.4765,-0.0734,13.0000,0.3510,0.0755,918.0000,6.6688,3.9360,-0.0604,0.0903,977.0000,6.2303,3.6890,-0.0216,0.2827,1839.0000,20.2806,2.3438,0.2568,0.0772,831.0000,7.9567,3.4497,0.3885,0.0948,1008.0000,6.7679,3.7427,0.2403,0.1141,0.0607,102.0000,7017.0000,10.1629,14.1081,-0.5095,0.0914,937.0000,6.6926,3.4272,0.1619,0.8333,61.0000,1.2080,1.0623,0.0772,1363.0000,10.8870,5.2936,0.3763,0.1332,539.0000,10.3173,2.9155,0.0320,0.4470,0.2900,0.9316,1.0685,100.0000,2.2657,0.5040,0.1012,831.0000,10.1288,3.1485,-0.2263,0.1153,304.0000,9.2467,4.4234,-0.0414,0.5556,0.4828,28.0000,2.4189,1.3741,1.1738,0.0803,847.0000,8.1913,6.5351,NaN,NaN,NaN,NaN,Na
-0.8248,0.3631,1213.0000,18.0750,6.1491,-0.4192,0.3272,1653.0000,17.9673,5.3649,0.0449,15.0000,-0.4223,0.1791,1410.0000,15.5504,2.2119,-0.8002,0.5370,1877.0000,16.9425,5.4121,-0.0953,0.1240,1135.0000,11.1101,2.1632,-0.4175,0.3236,1260.0000,14.2159,3.9428,-0.6909,0.6826,2178.0000,20.5129,7.8159,-0.1241,0.4587,0.0598,84.0000,7434.0000,10.4513,3.8900,-0.7825,0.5545,1805.0000,17.4488,5.5848,-0.0778,0.5106,189.0000,0.9254,0.8046,0.1083,2055.0000,11.8866,1.0274,-0.2446,0.2264,879.0000,11.5791,2.6138,0.0000,0.3092,0.4246,1.2365,0.9261,179.0000,3.2090,-0.3808,0.3122,1240.0000,15.9702,4.5356,-0.4714,0.2669,952.0000,13.9338,4.3464,0.0193,0.4857,0.3842,176.0000,1.3614,1.0008,0.8836,0.1148,1409.0000,12.3023,1.7774,NaN,NaN,NaN,NaN,Na
-0.1659,0.0977,2177.0000,10.0239,4.0341,-0.2605,0.1682,1808.0000,14.5227,3.6603,-0.1862,11.0000,-0.4863,0.1446,810.0000,14.4123,3.4200,-0.2338,0.3160,2365.0000,14.5882,4.9062,-0.2787,0.5067,1065.0000,48.4056,1.2666,-0.4150,0.1515,1275.0000,13.0439,3.9694,-0.1889,0.3173,1953.0000,14.0973,4.6408,-0.3514,0.2543,0.0587,38.0000,3998.0000,9.5985,9.8677,-0.5382,0.4233,1821.0000,16.2998,4.5648,-0.0855,0.5714,50.0000,1.4225,0.8983,0.0807,582.0000,14.4828,3.2244,-0.5175,0.2169,955.0000,14.1330,2.9200,0.4296,0.2271,0.4779,1.0239,1.0167,136.0000,3.7572,-0.5648,0.2396,1103.0000,16.6863,4.8330,-0.2249,0.2230,885.0000,13.8169,8.9323,-0.4176,0.5490,0.4151,52.0000,2.9891,0.7767,0.9326,0.1022,1305.0000,9.2046,4.0988,NaN,NaN,NaN,NaN,Na
0.1731,0.0793,1341.0000,13.2685,4.1734,0.1844,0.1291,1828.0000,13.0525,4.4554,-0.8037,9.0000,-0.6310,0.1083,542.0000,14.4686,2.7046,-0.4066,0.2288,1924.0000,16.3410,4.7060,0.0459,0.1643,662.0000,18.9215,4.8430,-0.1392,0.1839,1767.0000,16.7533,4.3283,0.0349,0.3003,2025.0000,18.3541,4.4232,0.4461,0.2586,0.0444,11.0000,3376.0000,8.2630,12.3154,-0.3190,0.2172,2112.0000,14.9304,3.9479,-0.7012,0.4348,24.0000,1.1651,1.5260,0.0672,457.0000,11.2757,4.6593,-0.1612,0.1863,945.0000,11.9016,3.0555,0.3974,0.4713,0.6476,0.8587,1.0642,105.0000,4.6042,0.1806,0.1557,2178.0000,11.8494,4.9685,0.1883,0.1454,1781.0000,10.3633,4.3834,0.2649,0.5455,0.4583,23.0000,0.8353,1.2275,1.0070,0.0623,624.0000,8.3173,3.6065,NaN,NaN,NaN,NaN,Na
-0.3514,0.1782,1878.0000,17.5053,4.1624,-0.3669,0.1497,1874.0000,14.0571,5.3415,0.2884,11.0000,-0.9266,0.1416,1146.0000,14.6832,2.4211,-0.1620,0.5154,2708.0000,20.4886,4.6026,0.0413,0.1684,1673.0000,13.6366,1.8130,-0.2879,0.2115,1941.0000,15.3982,4.8532,-0.0866,0.2959,2570.0000,14.7926,5.3369,0.3096,0.1592,0.0493,17.0000,6904.0000,8.0397,11.4020,-0.1488,0.2370,1984.0000,13.0731,5.0020,-0.2921,0.5333,46.0000,1.4950,0.8734,0.0693,1561.0000,7.7707,3.1736,-0.1597,0.1530,1272.0000,10.5747,2.1851,0.0147,0.5246,0.4476,1.7993,1.2068,248.0000,1.8260,-0.0191,0.1649,1562.0000,13.7932,4.6827,-0.3581,0.3072,837.0000,19.1720,7.0450,0.0762,0.4655,0.4667,59.0000,1.7309,1.2262,0.9710,0.0850,1297.0000,8.1650,7.1601,NaN,NaN,NaN,NaN,Na
0.0203,0.1087,1709.0000,12.4236,5.0707,-0.1408,0.1607,2238.0000,13.6613,4.9194,0.0255,11.0000,-0.2240,0.1163,1075.0000,15.7535,3.2448,0.1692,0.4327,2219.0000,20.4516,4.6128,0.6544,0.3522,1356.0000,33.8518,1.1648,-0.3579,0.3568,1542.0000,24.9656,4.5363,-0.3002,0.5718,2334.0000,25.1791,5.2838,0.1731,0.1399,0.0567,46.0000,4698.0000,8.2840,9.7197,-0.1555,0.5426,2793.0000,26.2753,3.6620,-0.1792,0.5526,77.0000,1.3281,1.2082,0.0811,1014.0000,13.7830,2.5085,0.0929,0.4368,1177.0000,22.8845,2.3395,0.4487,0.9359,0.5727,1.1661,1.2126,337.0000,2.6088,-0.1798,0.2371,2019.0000,17.8494,4.1818,-0.0622,0.1995,2504.0000,13.1406,4.2407,-0.3516,0.5397,0.6000,64.0000,2.6616,0.9749,0.8974,0.1054,1016.0000,10.2717,2.8266,NaN,NaN,NaN,NaN,Na
-0.3991,0.1933,1689.0000,20.7573,3.8623,-0.2529,0.1710,1993.0000,15.2574,3.7294,0.0635,14.0000,0.2743,0.1282,1192.0000,13.2047,2.9328,0.0040,0.5332,2731.0000,24.7448,2.7815,0.2228,0.4186,1270.0000,36.3606,1.9327,-0.1452,0.3129,1888.0000,20.8178,3.4162,-0.1468,0.4452,2599.0000,18.6622,3.0941,-0.1574,0.0640,0.0869,139.0000,5147.0000,12.9714,12.4109,0.1867,0.4177,2219.0000,17.4912,3.2631,-0.3871,0.4048,85.0000,1.4911,0.9522,0.0874,1079.0000,16.2002,1.7523,-0.4749,0.2229,748.0000,13.5615,2.8237,0.1192,0.4687,0.5686,0.8936,1.0725,306.0000,4.8711,0.0212,0.4061,1940.0000,21.4469,3.3159,-0.0782,0.5878,1165.0000,24.4052,3.0508,0.1724,0.3646,0.5137,182.0000,1.4232,1.0672,1.0062,0.1243,1047.0000,18.9962,1.9033,NaN,NaN,NaN,NaN,Na
-0.6287,0.2248,1983.0000,15.0802,5.8463,-0.4814,0.2720,2456.0000,16.1490,6.8567,0.4957,8.0000,-0.0783,0.1370,394.0000,15.5558,4.0138,0.2382,0.5112,2284.0000,22.6633,5.5929,0.0432,0.0981,313.0000,13.7604,4.1620,-0.2253,0.3693,2328.0000,19.1873,9.9056,0.2033,0.4865,2398.0000,19.0780,5.6998,0.6197,0.3642,0.0536,45.0000,1137.0000,83.0352,9.4626,-0.2320,0.6115,2495.0000,22.5579,5.4588,0.4925,0.4158,458.0000,1.1684,0.7281,0.2137,1321.0000,30.3641,1.6375,0.0426,0.3577,2674.0000,15.7506,5.2964,0.4354,0.5436,0.5180,0.7566,0.9653,139.0000,4.5884,-0.6982,0.2438,4369.0000,12.1009,6.3184,-0.8172,0.2446,2957.0000,12.5140,6.7587,-0.0257,0.4769,0.4452,282.0000,4.0162,0.9595,1.0729,0.2211,1474.0000,18.8012,8.9826,NaN,NaN,NaN,NaN,Na
-0.0175,0.1686,2050.0000,17.5888,4.9448,-0.1052,0.2035,2722.0000,15.8993,5.8814,0.2081,12.0000,-0.3129,0.1130,628.0000,14.1863,2.5648,-0.2369,0.2052,3092.0000,13.7261,5.0283,-0.0057,0.2081,568.0000,35.2923,4.0772,0.0223,0.1791,2831.0000,14.1575,6.4711,0.6964,0.2397,2880.0000,13.5024,4.7544,-0.2072,0.2956,0.0661,42.0000,925.0000,79.8476,6.3019,0.6288,0.3600,3015.0000,15.6484,3.8244,-0.1340,0.5350,315.0000,1.9066,0.6062,0.1775,860.0000,30.3884,2.4464,0.4335,0.2547,2866.0000,14.0635,5.4656,0.4769,0.3600,0.4845,0.7878,1.2177,194.0000,4.9155,0.1352,0.1766,2622.0000,12.8238,5.7106,-0.0283,0.1682,3446.0000,11.5044,4.7165,0.0358,0.4709,0.5911,224.0000,4.1645,0.6898,0.9194,0.2130,696.0000,30.2615,6.5196,NaN,NaN,NaN,NaN,Na
0.6432,0.1326,4484.0000,11.2406,5.8675,0.7816,0.1764,4645.0000,11.7130,4.8238,-0.0962,8.0000,-0.2801,0.1151,633.0000,7.1501,5.5979,0.7526,0.3608,2824.0000,18.8704,7.2268,-0.2528,0.0825,488.0000,6.8156,2.6870,0.8134,0.1722,1750.0000,15.1051,4.9603,0.6270,0.3372,2187.0000,19.9168,4.1454,0.5285,0.1650,0.0629,30.0000,2122.0000,78.8916,4.1161,0.7560,0.4359,2524.0000,19.1046,4.9411,-0.1345,0.5233,87.0000,1.7070,0.8985,0.0814,909.0000,15.0704,3.1913,0.6283,0.2690,2412.0000,19.4216,3.0742,0.5252,0.5412,0.4153,0.6694,1.1517,118.0000,4.2913,0.7726,0.2550,2817.0000,19.5378,4.4125,0.7246,0.2448,2176.0000,16.8401,5.0516,-0.0390,0.3838,0.4455,100.0000,1.5183,0.9302,0.9819,0.1051,947.0000,13.2091,3.6533,NaN,NaN,NaN,NaN,Na
-0.0983,0.1611,1738.0000,16.8349,5.5718,-0.1213,0.1997,1853.0000,19.2202,4.7009,-0.1876,13.0000,0.3682,0.1250,535.0000,11.5252,3.3874,0.7386,0.2410,2407.0000,15.9481,5.6051,-0.8673,0.0723,367.0000,9.2589,2.4298,0.1383,0.1817,2052.0000,16.0989,5.2207,0.5808,0.2475,2172.0000,14.5902,6.4376,0.1181,-0.0834,0.0654,9.0000,1030.0000,119.9621,8.4061,0.7083,0.2873,2240.0000,15.9196,5.4945,-0.0409,0.6568,237.0000,2.6102,0.8142,0.1392,700.0000,28.9314,3.1107,0.1196,0.1899,3087.0000,13.9893,5.8132,0.4914,0.4880,0.6408,0.4501,0.9638,142.0000,6.4256,0.0335,0.1506,1531.0000,14.2084,5.0433,-0.1553,0.1474,1142.0000,13.1611,6.5966,0.0842,0.5100,0.3281,252.0000,1.7516,0.9131,1.0220,0.1695,1067.0000,20.6289,3.0600,NaN,NaN,NaN,NaN,Na
-0.0121,0.0753,1932.0000,7.9550,6.0013,-0.3497,0.1373,1408.0000,9.9986,6.1018,0.1255,15.0000,-0.3360,0.1995,1221.0000,22.3145,0.8794,0.3842,0.1717,1110.0000,11.9901,3.0598,-0.1197,0.1576,996.0000,18.8143,2.1295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,-0.4861,0.2648,2338.0000,18.1394,5.9116,-0.1557,8.0000,0.1912,0.1491,431.0000,11.4872,3.9871,-0.5769,0.3644,2567.0000,19.1363,3.9513,NaN,NaN,NaN,NaN,NaN,-0.1734,0.1944,2273.0000,15.9736,4.6664,-0.2552,0.2806,2059.0000,16.9495,3.8603,0.6845,NaN,0.0544,0.0000,1397.0000,29.5684,9.6204,-0.4694,0.4854,2829.0000,20.7586,3.5169,0.1112,0.2188,129.0000,2.0337,0.8392,0.1057,776.0000,18.3028,3.7967,-0.5794,0.3215,2361.0000,17.5404,3.9779,0.4000,0.4627,0.5793,1.0601,1.0046,145.0000,4.1672,-0.4573,0.2829,2858.0000,15.6095,6.3254,-0.5342,0.2733,2470.0000,17.4862,6.0187,-0.2779,0.5385,0.8000,14.0000,1.5947,0.5748,0.6250,0.0931,224.0000,10.6741,4.5260,NaN,NaN,NaN,NaN,Na
